last_updated,target,temp_c,is_day,wind_kph,wind_degree,pressure_mb,humidity,cloud,feelslike_c,windchill_c,heatindex_c,dewpoint_c,vis_km,gust_kph,uv,wind_degree_sin,wind_degree_cos,lat,lon,futur_target
1736582400,0.09,11.4,1,27.0,300,1023.0,85,99,8.6,8.6,11.4,9.0,10.0,38.8,3.0,-0.8660254037844386,0.5000000000000001,43.6,1.4333,0.02
1736586000,0.02,11.2,1,29.9,303,1025.0,77,96,8.1,8.1,11.2,7.4,10.0,42.2,3.0,-0.8386705679454243,0.5446390350150266,43.6,1.4333,0.01
1736589600,0.01,10.9,1,25.6,294,1025.0,76,98,8.0,8.0,10.9,6.9,10.0,36.1,3.0,-0.9135454576426012,0.4067366430757997,43.6,1.4333,0.0
1736593200,0.0,10.8,1,24.8,292,1025.0,77,100,8.0,8.0,10.8,6.9,10.0,34.5,3.0,-0.9271838545667874,0.3746065934159119,43.6,1.4333,0.14
1736596800,0.14,10.6,1,27.7,302,1025.0,77,100,7.6,7.6,10.6,6.9,10.0,37.5,3.0,-0.8480480961564261,0.5299192642332047,43.6,1.4333,0.18
1736600400,0.18,9.4,1,28.4,315,1026.0,83,100,6.0,6.0,9.5,6.8,10.0,38.4,2.0,-0.7071067811865477,0.7071067811865474,43.6,1.4333,0.0
1736604000,0.0,9.2,1,25.2,310,1026.0,82,94,6.0,6.0,9.3,6.4,10.0,33.7,2.0,-0.7660444431189781,0.6427876096865393,43.6,1.4333,0.02
1736607600,0.02,9.9,1,25.2,312,1026.0,80,100,6.7,6.7,9.9,6.6,10.0,33.0,2.0,-0.7431448254773946,0.6691306063588578,43.6,1.4333,0.13
1736611200,0.13,9.3,1,22.7,312,1026.0,82,84,6.2,6.2,9.3,6.3,10.0,33.5,2.0,-0.7431448254773946,0.6691306063588578,43.6,1.4333,0.13
1736614800,0.13,8.9,0,22.7,318,1027.0,83,100,5.7,5.7,8.9,6.1,10.0,34.5,0.0,-0.6691306063588581,0.7431448254773942,43.6,1.4333,0.04
1736618400,0.04,8.1,0,23.0,322,1027.0,85,76,4.6,4.6,8.1,5.7,10.0,33.9,0.0,-0.6156614753256582,0.788010753606722,43.6,1.4333,0.01
1736622000,0.01,7.0,0,23.8,321,1029.0,85,91,3.2,3.2,7.0,4.7,10.0,35.3,0.0,-0.6293203910498378,0.7771459614569706,43.6,1.4333,0.01
1736625600,0.01,6.8,0,23.8,320,1030.0,77,95,3.0,3.0,6.8,3.1,10.0,33.4,0.0,-0.6427876096865396,0.7660444431189778,43.6,1.4333,0.01
1736629200,0.01,6.4,0,21.2,316,1031.0,78,86,2.7,2.7,6.4,2.9,10.0,29.6,0.0,-0.6946583704589976,0.7193398003386509,43.6,1.4333,0.0
1736636400,0.0,1.5,0,8.3,5,1035.0,85,2,-1.1,-1.1,1.5,-0.8,10.0,13.3,0.0,0.0871557427476581,0.9961946980917455,48.7167,2.25,0.0
1736640000,0.0,1.2,0,7.6,8,1035.0,83,0,-1.2,-1.2,1.2,-1.3,10.0,12.3,0.0,0.1391731009600654,0.9902680687415704,48.7167,2.25,0.0
1736643600,0.0,0.9,0,6.5,4,1035.0,83,0,-1.1,-1.1,0.9,-1.5,10.0,10.8,0.0,0.0697564737441253,0.9975640502598242,48.7167,2.25,0.0
1736647200,0.0,0.8,0,6.8,353,1035.0,84,0,-1.4,-1.4,0.8,-1.6,10.0,11.6,0.0,-0.1218693434051472,0.992546151641322,48.7167,2.25,0.0
1736650800,0.0,0.7,0,6.8,352,1036.0,84,0,-1.5,-1.5,0.7,-1.6,10.0,11.7,0.0,-0.1391731009600658,0.9902680687415704,48.7167,2.25,0.0
1736654400,0.0,0.6,0,7.2,352,1036.0,84,0,-1.8,-1.8,0.6,-1.7,10.0,12.5,0.0,-0.1391731009600658,0.9902680687415704,48.7167,2.25,0.0
1736658000,0.0,0.5,0,6.8,358,1037.0,84,38,-1.7,-1.7,0.5,-1.8,10.0,11.9,0.0,-0.0348994967025008,0.9993908270190958,48.7167,2.25,0.0
1736661600,0.0,0.5,0,6.1,1,1037.0,84,92,-1.5,-1.5,0.5,-1.9,10.0,10.7,0.0,0.0174524064372835,0.9998476951563912,48.7167,2.25,0.0
1736665200,0.0,1.3,0,6.8,353,1038.0,80,71,-0.8,-0.8,1.4,-1.8,10.0,11.3,0.0,-0.1218693434051472,0.992546151641322,48.7167,2.25,0.0
1736668800,0.0,1.6,1,7.6,359,1039.0,79,42,-0.7,-0.7,1.6,-1.6,10.0,12.4,2.0,-0.0174524064372835,0.9998476951563912,48.7167,2.25,0.0
1736672400,0.0,1.9,1,8.3,15,1040.0,79,68,-0.6,-0.6,1.9,-1.4,10.0,12.7,1.0,0.2588190451025207,0.9659258262890684,48.7167,2.25,0.0
1736676000,0.0,2.7,1,9.7,38,1040.0,75,82,-0.1,-0.1,2.7,-1.3,10.0,13.5,1.0,0.6156614753256583,0.7880107536067219,48.7167,2.25,0.0
1736679600,0.0,3.6,1,7.9,52,1039.0,68,33,1.5,1.5,3.6,-1.8,10.0,10.7,2.0,0.788010753606722,0.6156614753256583,48.7167,2.25,0.0
1736683200,0.0,4.6,1,8.3,36,1039.0,60,25,2.6,2.6,4.6,-2.4,10.0,10.8,2.0,0.5877852522924731,0.8090169943749475,48.7167,2.25,0.0
1736686800,0.0,5.1,1,11.2,28,1039.0,57,24,2.6,2.6,5.1,-2.6,10.0,14.5,3.0,0.4694715627858908,0.882947592858927,48.7167,2.25,0.0
1736690400,0.0,5.3,1,11.5,27,1039.0,57,21,2.7,2.7,5.3,-2.5,10.0,15.3,3.0,0.4539904997395467,0.8910065241883679,48.7167,2.25,0.0
1736694000,0.0,5.2,1,10.4,21,1039.0,59,8,2.8,2.8,5.2,-2.1,10.0,14.5,3.0,0.3583679495453002,0.9335804264972016,48.7167,2.25,0.0
1736697600,0.0,4.3,1,9.4,15,1039.0,67,2,1.9,1.9,4.3,-1.3,10.0,14.3,2.0,0.2588190451025207,0.9659258262890684,48.7167,2.25,0.0
1736701200,0.0,3.5,0,8.6,15,1040.0,76,0,1.2,1.2,3.5,-0.4,10.0,13.9,0.0,0.2588190451025207,0.9659258262890684,48.7167,2.25,0.0
1736704800,0.0,3.2,0,9.4,14,1040.0,81,0,0.6,0.6,3.2,0.2,10.0,15.1,0.0,0.2419218955996677,0.9702957262759964,48.7167,2.25,0.0
1736708400,0.0,2.7,0,10.1,24,1041.0,83,1,-0.1,-0.1,2.7,0.1,10.0,16.2,0.0,0.4067366430758002,0.9135454576426008,48.7167,2.25,0.0
1736712000,0.0,2.4,0,10.4,32,1041.0,81,0,-0.5,-0.5,2.4,-0.4,10.0,16.5,0.0,0.5299192642332049,0.848048096156426,48.7167,2.25,0.0
1736715600,0.0,2.1,0,9.7,39,1041.0,78,0,-0.7,-0.7,2.1,-1.3,10.0,15.4,0.0,0.6293203910498374,0.7771459614569709,48.7167,2.25,0.0
1736636400,0.0,-0.6,0,19.4,338,1029.0,82,24,-5.9,-5.9,-0.6,-3.3,10.0,31.9,0.0,-0.3746065934159123,0.9271838545667872,45.75,4.85,0.0
1736640000,0.0,-0.9,0,19.1,338,1029.0,81,18,-6.2,-6.2,-0.9,-3.6,10.0,31.3,0.0,-0.3746065934159123,0.9271838545667872,45.75,4.85,0.0
1736643600,0.0,-1.1,0,19.1,339,1030.0,80,17,-6.5,-6.5,-1.1,-4.0,10.0,31.3,0.0,-0.3583679495453007,0.9335804264972016,45.75,4.85,0.0
1736647200,0.0,-1.3,0,19.4,340,1030.0,79,16,-6.8,-6.8,-1.3,-4.3,10.0,31.9,0.0,-0.3420201433256686,0.9396926207859084,45.75,4.85,0.0
1736650800,0.0,-1.5,0,20.2,339,1030.0,79,12,-7.1,-7.1,-1.5,-4.6,10.0,33.1,0.0,-0.3583679495453007,0.9335804264972016,45.75,4.85,0.0
1736654400,0.0,-1.6,0,20.5,339,1030.0,79,12,-7.4,-7.4,-1.6,-4.8,10.0,33.8,0.0,-0.3583679495453007,0.9335804264972016,45.75,4.85,0.0
1736658000,0.0,-1.5,0,21.2,339,1031.0,78,12,-7.4,-7.4,-1.6,-4.9,10.0,34.3,0.0,-0.3583679495453007,0.9335804264972016,45.75,4.85,0.0
1736661600,0.0,-0.7,0,22.3,341,1031.0,77,7,-6.5,-6.5,-0.7,-4.2,10.0,30.7,0.0,-0.3255681544571567,0.9455185755993168,45.75,4.85,0.0
1736665200,0.0,-0.8,0,21.2,341,1032.0,76,2,-6.4,-6.4,-0.8,-4.4,10.0,29.3,0.0,-0.3255681544571567,0.9455185755993168,45.75,4.85,0.0
1736668800,0.0,-0.6,1,21.6,341,1032.0,74,0,-6.3,-6.3,-0.6,-4.6,10.0,29.0,2.0,-0.3255681544571567,0.9455185755993168,45.75,4.85,0.0
1736672400,0.0,0.2,1,23.4,343,1033.0,69,0,-5.4,-5.4,0.2,-4.7,10.0,28.7,2.0,-0.2923717047227371,0.9563047559630352,45.75,4.85,0.0
1736676000,0.0,1.3,1,24.5,348,1033.0,63,0,-4.2,-4.2,1.3,-4.8,10.0,28.2,2.0,-0.2079116908177598,0.9781476007338056,45.75,4.85,0.0
1736679600,0.0,2.2,1,24.8,352,1033.0,59,0,-3.1,-3.1,2.2,-5.0,10.0,28.6,2.0,-0.1391731009600658,0.9902680687415704,45.75,4.85,0.0
1736683200,0.0,2.8,1,25.9,354,1032.0,58,24,-2.4,-2.4,2.8,-4.6,10.0,29.8,2.0,-0.1045284632676534,0.9945218953682732,45.75,4.85,0.0
1736686800,0.0,3.2,1,24.8,355,1032.0,58,26,-1.8,-1.8,3.2,-4.1,10.0,28.6,2.0,-0.0871557427476583,0.9961946980917455,45.75,4.85,0.0
1736690400,0.0,3.3,1,24.8,349,1031.0,60,16,-1.6,-1.6,3.3,-3.6,10.0,28.6,2.0,-0.1908089953765446,0.981627183447664,45.75,4.85,0.0
1736694000,0.0,2.5,1,24.8,345,1031.0,63,13,-2.6,-2.6,2.6,-3.8,10.0,33.0,2.0,-0.2588190451025207,0.9659258262890684,45.75,4.85,0.0
1736697600,0.0,1.0,1,25.2,344,1032.0,64,3,-4.7,-4.7,1.0,-5.0,10.0,41.6,2.0,-0.2756373558169989,0.9612616959383188,45.75,4.85,0.0
1736701200,0.0,0.2,0,23.8,346,1032.0,64,0,-5.5,-5.5,0.2,-5.8,10.0,41.6,0.0,-0.2419218955996678,0.9702957262759964,45.75,4.85,0.0
1736704800,0.0,-0.2,0,21.6,345,1033.0,63,0,-5.7,-5.7,-0.2,-6.4,10.0,38.4,0.0,-0.2588190451025207,0.9659258262890684,45.75,4.85,0.0
1736708400,0.0,-0.4,0,22.0,345,1033.0,64,0,-6.1,-6.1,-0.4,-6.4,10.0,38.3,0.0,-0.2588190451025207,0.9659258262890684,45.75,4.85,0.0
1736712000,0.0,-0.7,0,20.9,345,1034.0,65,0,-6.3,-6.3,-0.7,-6.4,10.0,35.7,0.0,-0.2588190451025207,0.9659258262890684,45.75,4.85,0.0
1736715600,0.0,-1.2,0,20.2,344,1034.0,69,0,-6.7,-6.7,-1.2,-6.1,10.0,34.2,0.0,-0.2756373558169989,0.9612616959383188,45.75,4.85,0.0
1736636400,0.0,3.8,0,10.4,16,1033.0,81,6,1.2,1.2,3.8,0.8,10.0,16.2,0.0,0.2756373558169991,0.9612616959383188,44.8333,-0.5667,0.0
1736640000,0.0,3.3,0,10.4,21,1034.0,81,6,0.5,0.5,3.3,0.3,10.0,16.3,0.0,0.3583679495453002,0.9335804264972016,44.8333,-0.5667,0.0
1736643600,0.0,2.8,0,10.4,24,1033.0,79,4,-0.1,-0.1,2.8,-0.4,10.0,16.4,0.0,0.4067366430758002,0.9135454576426008,44.8333,-0.5667,0.0
1736647200,0.0,2.4,0,10.1,26,1034.0,78,3,-0.5,-0.5,2.4,-1.0,10.0,16.0,0.0,0.4383711467890774,0.898794046299167,44.8333,-0.5667,0.0
1736650800,0.0,2.0,0,9.4,24,1034.0,78,24,-0.8,-0.8,2.0,-1.5,10.0,15.0,0.0,0.4067366430758002,0.9135454576426008,44.8333,-0.5667,0.0
1736654400,0.0,1.6,0,8.3,18,1034.0,79,13,-1.0,-1.0,1.6,-1.7,10.0,13.6,0.0,0.3090169943749474,0.9510565162951536,44.8333,-0.5667,0.0
1736658000,0.0,1.3,0,9.0,20,1035.0,80,3,-1.5,-1.5,1.3,-1.8,10.0,14.9,0.0,0.3420201433256687,0.9396926207859084,44.8333,-0.5667,0.0
1736661600,0.0,1.1,0,9.4,21,1036.0,81,4,-1.8,-1.8,1.1,-1.8,10.0,15.6,0.0,0.3583679495453002,0.9335804264972016,44.8333,-0.5667,0.0
1736665200,0.0,0.9,0,9.0,11,1036.0,83,0,-2.0,-2.0,0.9,-1.7,10.0,15.0,0.0,0.1908089953765448,0.981627183447664,44.8333,-0.5667,0.0
1736668800,0.0,0.7,1,9.0,13,1036.0,84,0,-2.2,-2.2,0.7,-1.7,10.0,15.0,2.0,0.224951054343865,0.9743700647852352,44.8333,-0.5667,0.0
1736672400,0.0,1.9,1,11.2,14,1037.0,79,0,-1.4,-1.4,1.9,-1.4,10.0,16.1,2.0,0.2419218955996677,0.9702957262759964,44.8333,-0.5667,0.0
1736676000,0.0,3.3,1,12.6,24,1037.0,72,0,0.1,0.1,3.3,-1.2,10.0,16.2,2.0,0.4067366430758002,0.9135454576426008,44.8333,-0.5667,0.0
1736679600,0.0,4.5,1,13.3,24,1037.0,64,0,1.4,1.4,4.5,-1.8,10.0,16.3,2.0,0.4067366430758002,0.9135454576426008,44.8333,-0.5667,0.0
1736683200,0.0,5.4,1,13.7,21,1036.0,56,0,2.4,2.4,5.4,-2.7,10.0,16.3,3.0,0.3583679495453002,0.9335804264972016,44.8333,-0.5667,0.0
1736686800,0.0,5.8,1,14.8,15,1036.0,54,0,2.8,2.8,5.8,-2.8,10.0,17.7,3.0,0.2588190451025207,0.9659258262890684,44.8333,-0.5667,0.0
1736690400,0.0,5.9,1,15.8,12,1036.0,55,0,2.8,2.8,5.9,-2.5,10.0,19.6,3.0,0.2079116908177593,0.9781476007338056,44.8333,-0.5667,0.0
1736694000,0.0,5.8,1,16.2,14,1036.0,59,4,2.5,2.5,5.8,-1.7,10.0,21.2,3.0,0.2419218955996677,0.9702957262759964,44.8333,-0.5667,0.0
1736697600,0.0,5.0,1,14.8,16,1036.0,65,7,1.8,1.8,5.0,-1.0,10.0,21.4,3.0,0.2756373558169991,0.9612616959383188,44.8333,-0.5667,0.0
1736701200,0.0,3.9,0,13.0,12,1036.0,72,7,0.8,0.8,3.9,-0.7,10.0,21.2,0.0,0.2079116908177593,0.9781476007338056,44.8333,-0.5667,0.0
1736704800,0.0,3.4,0,12.2,9,1037.0,75,0,0.3,0.3,3.4,-0.6,10.0,20.3,0.0,0.1564344650402308,0.9876883405951378,44.8333,-0.5667,0.0
1736708400,0.0,2.9,0,11.5,12,1037.0,78,0,-0.2,-0.2,2.9,-0.6,10.0,18.8,0.0,0.2079116908177593,0.9781476007338056,44.8333,-0.5667,0.0
1736712000,0.0,2.3,0,11.5,9,1038.0,80,0,-0.9,-0.9,2.3,-0.8,10.0,18.8,0.0,0.1564344650402308,0.9876883405951378,44.8333,-0.5667,0.0
1736715600,0.0,1.9,0,11.5,3,1038.0,81,0,-1.5,-1.5,1.9,-1.0,10.0,18.8,0.0,0.0523359562429438,0.9986295347545738,44.8333,-0.5667,0.0
1736636400,0.0,8.7,0,9.4,335,1015.0,61,25,7.2,7.2,8.7,1.6,10.0,15.9,0.0,-0.4226182617406992,0.90630778703665,43.7,7.25,0.0
1736640000,0.0,8.7,0,7.9,328,1015.0,59,45,7.5,7.5,8.7,1.2,10.0,13.6,0.0,-0.529919264233205,0.8480480961564258,43.7,7.25,0.0
1736643600,0.0,8.6,0,7.9,330,1015.0,58,75,7.4,7.4,8.6,0.9,10.0,13.5,0.0,-0.5000000000000004,0.8660254037844384,43.7,7.25,0.0
1736647200,0.0,8.6,0,10.4,344,1016.0,57,17,6.9,6.9,8.6,0.7,10.0,17.6,0.0,-0.2756373558169989,0.9612616959383188,43.7,7.25,0.0
1736650800,0.0,8.3,0,10.8,357,1016.0,55,5,6.5,6.5,8.3,-0.1,10.0,18.5,0.0,-0.0523359562429443,0.9986295347545738,43.7,7.25,0.0
1736654400,0.0,8.1,0,10.1,0,1017.0,53,4,6.3,6.3,8.1,-1.0,10.0,17.4,0.0,0.0,1.0,43.7,7.25,0.0
1736658000,0.0,7.8,0,10.8,356,1017.0,51,3,5.9,5.9,7.8,-1.6,10.0,18.8,0.0,-0.0697564737441256,0.9975640502598242,43.7,7.25,0.0
1736661600,0.0,7.6,0,10.4,358,1018.0,51,0,5.7,5.7,7.6,-1.9,10.0,18.4,0.0,-0.0348994967025008,0.9993908270190958,43.7,7.25,0.0
1736665200,0.0,7.5,0,9.4,355,1019.0,50,0,5.8,5.8,7.5,-2.2,10.0,16.6,0.0,-0.0871557427476583,0.9961946980917455,43.7,7.25,0.0
1736668800,0.0,7.8,1,8.6,351,1020.0,48,0,6.3,6.3,7.8,-2.4,10.0,14.8,3.0,-0.1564344650402311,0.9876883405951375,43.7,7.25,0.0
1736672400,0.0,8.9,1,6.8,332,1020.0,45,0,8.0,8.0,8.9,-2.3,10.0,10.4,3.0,-0.4694715627858908,0.882947592858927,43.7,7.25,0.0
1736676000,0.0,9.9,1,2.5,286,1021.0,41,0,9.9,9.9,9.9,-2.8,10.0,3.5,3.0,-0.9612616959383188,0.2756373558169994,43.7,7.25,0.0
1736679600,0.0,10.4,1,5.0,224,1020.0,41,0,10.2,10.2,10.4,-2.2,10.0,6.7,4.0,-0.6946583704589973,-0.7193398003386511,43.7,7.25,0.0
1736683200,0.0,10.6,1,7.6,220,1020.0,43,0,9.8,9.8,10.6,-1.3,10.0,10.0,4.0,-0.6427876096865393,-0.766044443118978,43.7,7.25,0.0
1736686800,0.0,11.0,1,8.6,222,1020.0,47,0,10.0,10.0,11.0,0.2,10.0,10.9,4.0,-0.6691306063588582,-0.7431448254773942,43.7,7.25,0.0
1736690400,0.0,11.0,1,9.0,204,1020.0,51,0,10.0,10.0,11.0,1.4,10.0,11.5,4.0,-0.4067366430758002,-0.9135454576426008,43.7,7.25,0.0
1736694000,0.0,10.7,1,8.3,176,1020.0,58,0,9.8,9.8,10.7,2.8,10.0,10.9,4.0,0.0697564737441255,-0.9975640502598242,43.7,7.25,0.0
1736697600,0.0,10.2,1,6.1,165,1021.0,62,0,9.6,9.6,10.2,3.1,10.0,8.8,4.0,0.258819045102521,-0.9659258262890682,43.7,7.25,0.0
1736701200,0.0,9.8,0,4.3,161,1021.0,63,4,9.8,9.8,9.8,3.2,10.0,6.4,0.0,0.3255681544571566,-0.9455185755993168,43.7,7.25,0.0
1736704800,0.0,9.6,0,1.1,177,1022.0,63,4,9.6,9.6,9.6,3.0,10.0,1.7,0.0,0.0523359562429438,-0.9986295347545738,43.7,7.25,0.0
1736708400,0.0,9.4,0,3.2,323,1023.0,61,3,9.7,9.7,9.4,2.3,10.0,5.0,0.0,-0.6018150231520483,0.7986355100472928,43.7,7.25,0.0
1736712000,0.0,9.1,0,6.1,333,1024.0,58,0,8.4,8.4,9.1,1.2,10.0,9.5,0.0,-0.4539904997395469,0.8910065241883678,43.7,7.25,0.0
1736715600,0.0,8.8,0,8.3,347,1024.0,55,0,7.6,7.6,8.8,0.4,10.0,13.0,0.0,-0.2249510543438653,0.9743700647852352,43.7,7.25,0.0
1736636400,0.0,3.1,0,11.2,119,1036.0,78,100,0.1,0.1,3.1,-0.4,10.0,19.1,0.0,0.8746197071393959,-0.484809620246337,48.65,-2.0167,0.0
1736640000,0.0,3.1,0,11.5,133,1036.0,76,90,0.0,0.0,3.1,-0.7,10.0,18.8,0.0,0.7313537016191706,-0.6819983600624984,48.65,-2.0167,0.0
1736643600,0.0,2.8,0,11.9,148,1036.0,76,46,-0.4,-0.4,2.8,-1.0,10.0,19.3,0.0,0.5299192642332049,-0.848048096156426,48.65,-2.0167,0.0
1736647200,0.0,2.3,0,10.1,142,1037.0,76,52,-0.6,-0.6,2.3,-1.5,10.0,17.4,0.0,0.6156614753256584,-0.7880107536067219,48.65,-2.0167,0.0
1736650800,0.0,2.0,0,9.7,147,1037.0,76,42,-0.8,-0.8,2.0,-1.8,10.0,17.0,0.0,0.5446390350150273,-0.8386705679454239,48.65,-2.0167,0.0
1736654400,0.0,2.1,0,6.8,128,1038.0,75,50,0.1,0.1,2.1,-1.9,10.0,12.0,0.0,0.788010753606722,-0.6156614753256583,48.65,-2.0167,0.0
1736658000,0.0,2.2,0,9.7,139,1038.0,76,21,-0.7,-0.7,2.2,-1.7,10.0,16.8,0.0,0.6560590289905073,-0.754709580222772,48.65,-2.0167,0.0
1736661600,0.0,2.1,0,7.9,147,1038.0,76,13,-0.3,-0.3,2.1,-1.6,10.0,13.8,0.0,0.5446390350150273,-0.8386705679454239,48.65,-2.0167,0.0
1736665200,0.0,2.1,0,6.1,144,1039.0,77,19,0.3,0.3,2.1,-1.6,10.0,10.7,0.0,0.5877852522924732,-0.8090169943749473,48.65,-2.0167,0.0
1736668800,0.0,2.2,1,8.3,125,1039.0,77,11,-0.3,-0.3,2.2,-1.3,10.0,14.4,2.0,0.8191520442889917,-0.5735764363510462,48.65,-2.0167,0.0
1736672400,0.0,2.8,1,10.4,125,1040.0,77,6,-0.1,-0.1,2.8,-0.8,10.0,16.6,2.0,0.8191520442889917,-0.5735764363510462,48.65,-2.0167,0.0
1736676000,0.0,3.7,1,11.2,132,1040.0,75,4,0.8,0.8,3.7,-0.4,10.0,15.7,2.0,0.7431448254773942,-0.6691306063588582,48.65,-2.0167,0.0
1736679600,0.0,4.5,1,11.9,128,1040.0,73,4,1.7,1.7,4.5,0.1,10.0,15.7,2.0,0.788010753606722,-0.6156614753256583,48.65,-2.0167,0.0
1736683200,0.0,5.1,1,9.4,127,1041.0,70,4,2.9,2.9,5.1,0.1,10.0,12.4,3.0,0.7986355100472927,-0.6018150231520484,48.65,-2.0167,0.0
1736686800,0.0,5.4,1,7.9,132,1040.0,67,3,3.6,3.6,5.4,-0.2,10.0,10.7,3.0,0.7431448254773942,-0.6691306063588582,48.65,-2.0167,0.0
1736690400,0.0,5.5,1,6.1,121,1039.0,65,2,4.2,4.2,5.5,-0.6,10.0,8.6,3.0,0.8571673007021123,-0.5150380749100543,48.65,-2.0167,0.0
1736694000,0.0,5.4,1,5.0,97,1040.0,66,3,4.6,4.6,5.4,-0.3,10.0,7.3,3.0,0.992546151641322,-0.1218693434051473,48.65,-2.0167,0.0
1736697600,0.0,4.5,1,6.5,85,1040.0,70,2,3.0,3.0,4.5,-0.5,10.0,10.8,2.0,0.9961946980917455,0.0871557427476581,48.65,-2.0167,0.0
1736701200,0.0,3.8,0,7.2,91,1040.0,73,0,1.9,1.9,3.8,-0.6,10.0,13.1,0.0,0.9998476951563912,-0.0174524064372834,48.65,-2.0167,0.0
1736704800,0.0,3.7,0,8.6,100,1041.0,74,2,1.4,1.4,3.7,-0.5,10.0,15.8,0.0,0.984807753012208,-0.1736481776669303,48.65,-2.0167,0.0
1736708400,0.0,3.6,0,6.1,100,1041.0,73,3,2.1,2.1,3.6,-0.7,10.0,11.4,0.0,0.984807753012208,-0.1736481776669303,48.65,-2.0167,0.0
1736712000,0.0,3.5,0,7.9,110,1042.0,75,0,1.4,1.4,3.5,-0.6,10.0,14.6,0.0,0.9396926207859084,-0.3420201433256687,48.65,-2.0167,0.0
1736715600,0.0,3.3,0,11.9,125,1041.0,78,0,0.2,0.2,3.3,-0.2,10.0,21.6,0.0,0.8191520442889917,-0.5735764363510462,48.65,-2.0167,0.0
1736636400,0.0,5.4,0,9.0,111,1035.0,89,50,3.4,3.4,5.4,3.8,10.0,16.3,0.0,0.9335804264972016,-0.3583679495453002,48.4,-4.4833,0.0
1736640000,0.0,5.3,0,8.3,126,1035.0,89,28,3.4,3.4,5.3,3.6,10.0,15.0,0.0,0.8090169943749475,-0.587785252292473,48.4,-4.4833,0.0
1736643600,0.0,4.7,0,8.6,136,1035.0,89,20,2.7,2.7,4.7,3.1,10.0,16.2,0.0,0.6946583704589971,-0.7193398003386513,48.4,-4.4833,0.0
1736647200,0.0,4.2,0,9.4,148,1035.0,90,6,1.9,1.9,4.2,2.8,10.0,18.1,0.0,0.5299192642332049,-0.848048096156426,48.4,-4.4833,0.0
1736650800,0.0,3.8,0,9.0,152,1036.0,91,10,1.5,1.5,3.8,2.4,10.0,17.6,0.0,0.4694715627858907,-0.882947592858927,48.4,-4.4833,0.0
1736654400,0.0,3.6,0,8.3,137,1037.0,90,10,1.4,1.4,3.6,2.1,10.0,16.2,0.0,0.6819983600624985,-0.7313537016191705,48.4,-4.4833,0.0
1736658000,0.0,3.4,0,9.4,148,1037.0,90,28,0.9,0.9,3.4,1.9,10.0,18.3,0.0,0.5299192642332049,-0.848048096156426,48.4,-4.4833,0.0
1736661600,0.0,3.1,0,9.4,143,1037.0,89,5,0.5,0.5,3.1,1.4,10.0,18.4,0.0,0.6018150231520482,-0.7986355100472929,48.4,-4.4833,0.0
1736665200,0.0,2.7,0,9.7,141,1038.0,88,6,0.0,0.0,2.7,1.0,10.0,19.4,0.0,0.6293203910498374,-0.7771459614569709,48.4,-4.4833,0.0
1736668800,0.0,2.5,0,9.4,148,1038.0,87,0,-0.2,-0.2,2.5,0.6,10.0,18.8,0.0,0.5299192642332049,-0.848048096156426,48.4,-4.4833,0.0
1736672400,0.0,2.6,1,11.5,138,1039.0,85,0,-0.6,-0.6,2.6,0.4,10.0,22.2,2.0,0.6691306063588583,-0.7431448254773941,48.4,-4.4833,0.0
1736676000,0.0,4.0,1,10.4,149,1039.0,77,0,1.3,1.3,4.0,0.4,10.0,16.8,2.0,0.5150380749100544,-0.8571673007021122,48.4,-4.4833,0.0
1736679600,0.0,5.3,1,11.5,155,1040.0,69,0,2.7,2.7,5.3,-0.0,10.0,16.2,3.0,0.4226182617406995,-0.90630778703665,48.4,-4.4833,0.0
1736683200,0.0,6.1,1,12.2,153,1040.0,62,0,3.5,3.5,6.1,-0.6,10.0,16.6,3.0,0.4539904997395468,-0.8910065241883678,48.4,-4.4833,0.0
1736686800,0.0,6.5,1,12.2,153,1039.0,60,2,4.1,4.1,6.5,-0.8,10.0,16.5,3.0,0.4539904997395468,-0.8910065241883678,48.4,-4.4833,0.0
1736690400,0.0,6.7,1,11.2,159,1039.0,59,5,4.4,4.4,6.7,-0.7,10.0,15.3,3.0,0.3583679495453002,-0.9335804264972016,48.4,-4.4833,0.0
1736694000,0.0,6.4,1,9.0,170,1039.0,63,6,4.6,4.6,6.5,-0.1,10.0,12.9,3.0,0.1736481776669302,-0.984807753012208,48.4,-4.4833,0.0
1736697600,0.0,5.3,1,6.8,169,1039.0,69,6,3.8,3.8,5.3,-0.0,10.0,11.6,3.0,0.1908089953765449,-0.981627183447664,48.4,-4.4833,0.0
1736701200,0.0,3.9,0,7.6,150,1040.0,71,3,2.0,2.0,3.9,-0.9,10.0,15.0,0.0,0.4999999999999999,-0.8660254037844387,48.4,-4.4833,0.0
1736704800,0.0,3.4,0,10.8,131,1040.0,73,1,0.6,0.6,3.4,-0.9,10.0,21.7,0.0,0.7547095802227721,-0.6560590289905072,48.4,-4.4833,0.0
1736708400,0.0,2.9,0,9.7,131,1041.0,74,3,0.2,0.2,2.9,-1.2,10.0,20.0,0.0,0.7547095802227721,-0.6560590289905072,48.4,-4.4833,0.0
1736712000,0.0,2.6,0,9.0,144,1041.0,75,6,0.0,0.0,2.6,-1.4,10.0,18.6,0.0,0.5877852522924732,-0.8090169943749473,48.4,-4.4833,0.0
